1.693711119094525941e+01,4.863689077278577599e+01,-2.705055359249895730e+01,-4.257219171766776888e+00,4.716621267091784375e+01
1.881215432765007378e+01,4.446303543786053325e+01,-2.860321669352497409e+01,-1.069552482081789613e+01,6.697585928865936467e+01
-2.708766721764283680e+00,4.318075756455350955e+01,-1.442906129959110118e+01,2.338350554440706119e+01,6.544036751485774062e+01
-4.024887316206308796e+00,5.203047231658064931e+01,-1.871179659960649388e+01,3.481718980572924949e+01,6.287699927894051655e+01
-8.209020334418745790e+00,4.012748968319954912e+01,-1.870668813871818514e+01,3.445789174442353442e+01,7.501834959940575231e+01
-4.237618055808330730e+00,4.457465801725127363e+01,-2.703027962357976222e+01,3.559312974810123364e+01,6.664234614669712187e+01
-7.454848438194914273e+00,2.986330971501786280e+01,-3.341509599554680676e+01,3.331634485578074134e+01,7.475034116995468025e+01
1.189875931656462527e+01,3.454478913847009380e+01,-4.181017973775399099e+01,1.692413758639353816e+01,7.778102747034030529e+01
-3.514210762132985000e+00,3.335254362193207101e+01,-2.630273194526848712e+01,2.191729888573276597e+01,8.495392041147657380e+01
-1.035115053759441572e+01,2.265573232698253747e+01,-3.006645973961591878e+01,1.601504958385375232e+01,8.719764683475831646e+01
-1.486535287775014957e+01,4.323918533326240876e+00,-1.105757203087275542e+01,2.363588468285119149e+01,9.075679901222726187e+01
-2.593699237916586853e+01,-3.655644694558382035e+00,-2.266953232693358089e+01,1.335961854823449357e+01,8.782212508959001696e+01
-3.280471571328089908e+01,-5.004317626279827458e+00,-2.409519138932751403e+01,1.848591885015608938e+01,8.623107255851945752e+01
-4.249031693184735303e+01,-6.123590578264069606e+00,-2.373845126786417481e+01,4.377271390065305923e+01,9.354715119298521131e+01
-5.710270604543256212e+01,1.767756662676791990e+01,-3.714082218024902460e+01,4.656708619836080487e+01,8.458926626634777790e+01
-3.924986301968907965e-01,8.662294427116147943e+00,6.094705852756599995e+01,1.496228338922894920e+02,1.142688822559061776e+02
-2.863090154462056347e+01,3.346914618469629232e+01,-9.828854629973243107e+00,4.829875193945326828e+01,7.302540206954051882e+01
-3.925707275778931660e+01,4.020524648957267999e+01,1.839683328765260528e+00,5.358669666307119428e+01,8.841613815251552921e+01
