1762293459,1.69E+01,-4.97E+02
1762320071,1.88E+01,-1.56E+03
1762346449,-2.71E+00,-1.49E+03
1762372746,-4.02E+00,-5.18E+02
1762398782,-8.21E+00,1.14E+03
1762425092,-4.24E+00,1.15E+03
1762451358,-7.45E+00,7.77E+02
1762477235,1.19E+01,-4.79E+02
1762503031,-3.51E+00,-4.35E+02
1762528530,-1.04E+01,1.16E+03
1762554168,-1.49E+01,-4.09E+02
1762579819,-2.59E+01,-1.01E+03
1762605042,-3.28E+01,-4.09E+02
1762630833,-4.25E+01,-4.18E+02
1762656422,-5.71E+01,-1.23E+03
1762681571,-3.92E-01,-5.71E+02
1762706963,-2.86E+01,-6.47E+02
1762732721,-3.93E+01,4.34E+03
1762758242,-4.29E+01,4.42E+03
1762783772,-3.94E+01,4.75E+03
1762808924,-2.05E+01,4.35E+03
1762834239,-6.69E+00,-5.46E+02
1762859621,8.65E+00,9.61E+02
1762884530,3.01E+00,-9.68E+02
1762909643,-4.86E+00,4.10E+03
1762934535,1.49E+01,3.77E+03
1762959873,-6.65E+00,-9.02E+02
1762984768,-1.71E+01,-7.77E+02
1763009953,1.67E+01,-8.80E+02
1763035282,-2.55E+01,-1.12E+03
1763060020,4.96E+00,-1.18E+03
1763084919,1.25E+01,-1.04E+03
1763109867,1.55E+01,1.11E+03
1763135216,4.38E+00,1.11E+03
1763160649,1.01E+01,1.07E+03
1763185212,1.92E+01,1.03E+03
1763210175,-1.91E+01,-1.20E+03
1763235577,2.43E-01,1.04E+03
1763260609,1.63E+01,1.13E+03
1763285460,2.84E+01,-1.06E+03
1763309968,9.93E-01,9.76E+02
1763335142,-4.50E+00,-5.76E+02
1763360583,-1.38E+01,-3.91E+02
1763385671,-2.90E+01,-2.32E+02
1763410782,-3.29E+01,-4.28E+02
1763435321,-3.87E+01,-3.59E+02
1763460354,-2.35E+01,-7.93E+02
1763485122,-6.10E+01,9.29E+02
1763510312,-3.56E+01,-4.98E+02
1763535249,-3.77E+01,-8.44E+02
1763560371,-3.85E+01,-8.15E+02
1763585747,-3.75E+01,-5.00E+02
1763611086,-4.53E+00,-5.95E+02
1763635875,-1.31E+01,-7.73E+02
1763660489,-1.21E+01,-8.64E+02
1763685049,-2.67E+01,-8.39E+02
1763710258,-4.65E+01,-8.07E+02
1763735668,-4.95E+01,-1.13E+03
1763760661,-5.57E+01,-1.30E+03
1763785335,-5.74E+01,-1.27E+03
1763810293,-7.56E+01,-1.23E+03
1763835494,-7.92E+01,-9.29E+02
1763860807,-7.47E+01,1.24E+03
1763885655,-5.71E+01,1.54E+03
1763910377,-5.89E+01,-1.18E+03
1763935690,-6.55E+01,1.14E+03
1763960517,-5.32E+01,-1.16E+03
1763985618,-5.71E+01,1.17E+03
1764010699,-5.99E+01,-1.22E+03
1764035284,-5.11E+01,4.54E+03
1764060158,-6.19E+01,4.58E+03
1764084987,-6.05E+01,4.22E+03
1764110119,-6.47E+01,9.93E+02
1764135310,-5.05E+01,-6.16E+02
1764160226,-5.85E+01,8.80E+02
1764185041,-6.13E+01,8.46E+02
1764210271,-5.80E+01,-8.38E+02
1764235527,-6.34E+01,-8.01E+02
1764260730,-4.65E+01,-8.43E+02
1764285674,-5.31E+01,-9.12E+02
1764310843,-4.96E+01,-9.30E+02
1764336051,-4.24E+01,-8.89E+02
1764361125,-2.35E+01,-7.05E+02
1764385926,-2.08E+01,-8.69E+02
1764410788,-3.36E+01,-1.25E+03
1764435710,-3.84E+01,1.34E+03
1764460735,-4.24E+01,1.30E+03
1764485912,-3.05E+01,-1.25E+03
1764510986,-2.93E+01,-1.13E+03
1764535530,-3.81E+01,-9.50E+02
1764560678,-4.12E+01,-4.35E+02
1764585883,-3.89E+01,9.38E+02
1764611079,-5.21E+01,1.23E+03
1764635983,-4.09E+01,-1.10E+03
1764660671,-5.18E+01,1.13E+03
1764685750,-4.51E+01,1.07E+03
1764710942,-4.21E+01,-4.89E+02
1764736192,-4.07E+01,1.20E+03
1764761034,-4.85E+01,1.12E+03
1764786137,-4.40E+01,-2.35E+02
1764810831,-4.07E+01,-5.93E+02
1764836134,-2.54E+01,-6.26E+02
1764861064,-4.19E+01,-3.26E+02
1764885704,-4.07E+01,-3.62E+02
1764910337,-3.58E+01,-4.04E+02
1764935361,-4.05E+01,-7.69E+02
1764960763,-4.09E+01,-4.32E+02
1764985321,-3.99E+01,-8.32E+02
